label,text
İmar ve Şehircilik Müdürlüğü,"Sayın yetkili, Riskli yapı olarak bildirilen bina hâlâ boşaltılmadı. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Mali Hizmetler Müdürlüğü,"Sayın yetkili, Vergi dairesiyle bilgilerim uyuşmuyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Ulaşım Hizmetleri Müdürlüğü,"Merhaba, Otobüs şoförleri kaba davranıyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Fen İşleri Müdürlüğü,"Merhaba, Yeni yapılan kaldırımın üstüne araçlar park ediyor, yayalar yola inmek zorunda kalıyor. Bu konuda ivedilikle işlem yapılması bekleniyor."
Mali Hizmetler Müdürlüğü,"Sayın yetkili, Fatura kesiminde isim yanlış yazılmış. Yetkili ekiplerin acilen müdahale etmesi gerekiyor."
Veteriner İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Sokakta yaralı bir köpek var, müdahale edilmesini istiyoruz. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Sosyal Yardım İşleri Müdürlüğü,"Merhaba, Gıda yardımı başvurum reddedildi, nedenini öğrenemiyorum. Sürekli ertelenen bu sorun artık kronik hale geldi."
İnsan Kaynakları ve Eğitim Müdürlüğü,"Sayın yetkili, Personel hizmet içi eğitim almalı, yetersizlik görülüyor. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Park ve Bahçeler Müdürlüğü,"Belediyeye iletmek istiyorum: Çimler uzun süredir biçilmiyor, park bakımsız halde. Sürekli ertelenen bu sorun artık kronik hale geldi."
Bilgi İşlem Müdürlüğü,"Belediyeye iletmek istiyorum: Belediyenin web sitesi açılmıyor, işlem yapamıyorum. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Bilgi İşlem Müdürlüğü,"Merhaba, Randevu sistemine giriş yapılamıyor. Bu konuda ivedilikle işlem yapılması bekleniyor."
Hukuk İşleri Müdürlüğü,"Merhaba, Dava süreciyle ilgili bilgi talep ettim, dönüş olmadı. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Mali Hizmetler Müdürlüğü,Fatura kesiminde isim yanlış yazılmış. Yetkili ekiplerin acilen müdahale etmesi gerekiyor.
Mali Hizmetler Müdürlüğü,Vergi dairesiyle bilgilerim uyuşmuyor. Gerekli kontrollerin yapılmasını rica ediyoruz.
İmar ve Şehircilik Müdürlüğü,"Merhaba, Yeni ruhsat alım süreci hakkında bilgi alamıyoruz. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Çevre Koruma ve Kontrol Müdürlüğü,"Çöp konteynerleri dezenfekte edilmiyor, sinek artışı var. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Ulaşım Hizmetleri Müdürlüğü,"Merhaba, Yeni durak talep ediyoruz, otobüs çok uzak duruyor. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
İnsan Kaynakları ve Eğitim Müdürlüğü,Yeni alımlar hakkında bilgiye ulaşamıyoruz. Sürekli ertelenen bu sorun artık kronik hale geldi.
Mali Hizmetler Müdürlüğü,"Sayın yetkili, Online ödeme sisteminde borç gözükmüyor. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Sosyal Yardım İşleri Müdürlüğü,"Sayın yetkili, Kış ayında yakacak yardımı yapılmadı, mağdur durumdayız. Gerekli kontrollerin yapılmasını rica ediyoruz."
Mali Hizmetler Müdürlüğü,"Sayın yetkili, Vergi dairesiyle bilgilerim uyuşmuyor. Gerekli kontrollerin yapılmasını rica ediyoruz."
Mali Hizmetler Müdürlüğü,"Merhaba, Online ödeme sisteminde borç gözükmüyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
İnsan Kaynakları ve Eğitim Müdürlüğü,Belediyeye iletmek istiyorum: Belediye çalışanı vatandaşa karşı saygısız davrandı. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi.
Sosyal Yardım İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Kış ayında yakacak yardımı yapılmadı, mağdur durumdayız. Sürekli ertelenen bu sorun artık kronik hale geldi."
Temizlik İşleri Müdürlüğü,Belediyeye iletmek istiyorum: Çöp arabası saatinde gelmediği için hayvanlar çöpleri dağıttı. Bu konuda ivedilikle işlem yapılması bekleniyor.
Temizlik İşleri Müdürlüğü,"Sayın yetkili, Sokaklar günlerdir süpürülmedi, biriken toz evlere doluyor. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Mali Hizmetler Müdürlüğü,"Sayın yetkili, Vergi dairesiyle bilgilerim uyuşmuyor. Gerekli kontrollerin yapılmasını rica ediyoruz."
Su ve Kanalizasyon Müdürlüğü,"Belediyeye iletmek istiyorum: Su sayaçları bozuk, fatura çok yüksek geldi. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Kültür ve Sosyal İşler Müdürlüğü,Belediyeye iletmek istiyorum: Kadınlara yönelik atölye çalışmaları artırılmalı. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi.
Mali Hizmetler Müdürlüğü,Vergi dairesiyle bilgilerim uyuşmuyor. Sürekli ertelenen bu sorun artık kronik hale geldi.
Sosyal Yardım İşleri Müdürlüğü,"Yaşlı annem için evde bakım desteği talep ediyorum. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Zabıta Müdürlüğü,"Belediyeye iletmek istiyorum: Sokakta sürekli dilenen kişiler halkı rahatsız ediyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Çevre Koruma ve Kontrol Müdürlüğü,"Sayın yetkili, Çöp konteynerleri dezenfekte edilmiyor, sinek artışı var. Sürekli ertelenen bu sorun artık kronik hale geldi."
Sosyal Yardım İşleri Müdürlüğü,Yaşlı annem için evde bakım desteği talep ediyorum. Bu konuda ivedilikle işlem yapılması bekleniyor.
Sosyal Yardım İşleri Müdürlüğü,"Sayın yetkili, Kış ayında yakacak yardımı yapılmadı, mağdur durumdayız. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Su ve Kanalizasyon Müdürlüğü,Kanalizasyon tıkanıklığı nedeniyle kötü koku var. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı.
Ruhsat ve Denetim Müdürlüğü,"Merhaba, Gıda satışı yapan yerler denetlenmiyor. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Fen İşleri Müdürlüğü,"Kış aylarında mahallemiz sürekli su birikintisiyle doluyor, altyapı çalışması yapılmalı. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Hukuk İşleri Müdürlüğü,Resmi itiraz dilekçeme hala yanıt verilmedi. Gerekli kontrollerin yapılmasını rica ediyoruz.
Hukuk İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Yıkım kararı hakkında yasal bilgilendirme yapılmadı. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Mali Hizmetler Müdürlüğü,Geçmiş borç bilgilerine ulaşamıyorum. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı.
Hukuk İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Dava süreciyle ilgili bilgi talep ettim, dönüş olmadı. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
İmar ve Şehircilik Müdürlüğü,"Sayın yetkili, Yeni ruhsat alım süreci hakkında bilgi alamıyoruz. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Çevre Koruma ve Kontrol Müdürlüğü,"Merhaba, Mahallede kimyasal atık kokusu hissediliyor. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Kültür ve Sosyal İşler Müdürlüğü,"Belediyeye iletmek istiyorum: Mahallemizde hiçbir kültürel etkinlik düzenlenmiyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Mali Hizmetler Müdürlüğü,"Sayın yetkili, Emlak vergisi çok yüksek geldi, itiraz etmek istiyorum. Bu konuda ivedilikle işlem yapılması bekleniyor."
Su ve Kanalizasyon Müdürlüğü,"Belediyeye iletmek istiyorum: Ana boru patladı, sokak sular altında kaldı. Sürekli ertelenen bu sorun artık kronik hale geldi."
Zabıta Müdürlüğü,"Merhaba, Kaldırımlarda izinsiz tezgah açan satıcılar yayaları engelliyor. Bu konuda ivedilikle işlem yapılması bekleniyor."
Hukuk İşleri Müdürlüğü,"Sayın yetkili, Yıkım kararı hakkında yasal bilgilendirme yapılmadı. Sürekli ertelenen bu sorun artık kronik hale geldi."
Park ve Bahçeler Müdürlüğü,"Belediyeye iletmek istiyorum: Park içi aydınlatmalar çalışmıyor, gece güvenli değil. Gerekli kontrollerin yapılmasını rica ediyoruz."
Çevre Koruma ve Kontrol Müdürlüğü,"Sayın yetkili, Çöp konteynerleri dezenfekte edilmiyor, sinek artışı var. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Ruhsat ve Denetim Müdürlüğü,"Merhaba, Denetim raporu paylaşılmadı, bilgi almak istiyorum. Yetkili ekiplerin acilen müdahale etmesi gerekiyor."
Çevre Koruma ve Kontrol Müdürlüğü,Belediyeye iletmek istiyorum: Mahallede kimyasal atık kokusu hissediliyor. Gerekli kontrollerin yapılmasını rica ediyoruz.
Çevre Koruma ve Kontrol Müdürlüğü,"Sayın yetkili, Hava kirliliği nedeniyle çocuklar dışarı çıkamıyor. Sürekli ertelenen bu sorun artık kronik hale geldi."
Ruhsat ve Denetim Müdürlüğü,Belediyeye iletmek istiyorum: Yeni açtığım iş yeri için ruhsat başvurum beklemede. Bu konuda ivedilikle işlem yapılması bekleniyor.
Veteriner İşleri Müdürlüğü,Belediyeye iletmek istiyorum: Sahipsiz hayvanlar için mama-su kabı bırakılmalı. Komşularla birlikte imza toplayarak şikayet oluşturduk.
Fen İşleri Müdürlüğü,"Merhaba, Rögar kapakları açık bırakılmış, çocuklar için ciddi tehlike oluşturuyor. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Veteriner İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Sahipsiz hayvanlar için mama-su kabı bırakılmalı. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Ruhsat ve Denetim Müdürlüğü,"Merhaba, Yan binadaki kafe ruhsatsız çalışıyor. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Zabıta Müdürlüğü,"Ruhsatsız çalışan işletmeler mahalle sakinlerini huzursuz ediyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Sosyal Yardım İşleri Müdürlüğü,Yaşlı annem için evde bakım desteği talep ediyorum. Yetkili ekiplerin acilen müdahale etmesi gerekiyor.
Sosyal Yardım İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Kış ayında yakacak yardımı yapılmadı, mağdur durumdayız. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Ulaşım Hizmetleri Müdürlüğü,"Sayın yetkili, Toplu taşıma saatleri yetersiz, işe geç kalıyoruz. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Mali Hizmetler Müdürlüğü,"Vergi dairesiyle bilgilerim uyuşmuyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Mali Hizmetler Müdürlüğü,"Merhaba, Fatura kesiminde isim yanlış yazılmış. Yetkili ekiplerin acilen müdahale etmesi gerekiyor."
Veteriner İşleri Müdürlüğü,"Merhaba, Sokakta yaralı bir köpek var, müdahale edilmesini istiyoruz. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Su ve Kanalizasyon Müdürlüğü,"Mahallede su basıncı çok düşük, duş alamıyoruz. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Mali Hizmetler Müdürlüğü,"Vergi dairesiyle bilgilerim uyuşmuyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
İmar ve Şehircilik Müdürlüğü,"Sayın yetkili, Yan binada kaçak kat yapımı başladı, denetim bekliyoruz. Sürekli ertelenen bu sorun artık kronik hale geldi."
Ruhsat ve Denetim Müdürlüğü,"Hijyen kurallarına uymayan işletmeler hakkında işlem yapılmıyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Park ve Bahçeler Müdürlüğü,"Belediyeye iletmek istiyorum: Park içi aydınlatmalar çalışmıyor, gece güvenli değil. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Ulaşım Hizmetleri Müdürlüğü,"Sayın yetkili, Otobüs şoförleri kaba davranıyor. Gerekli kontrollerin yapılmasını rica ediyoruz."
Ulaşım Hizmetleri Müdürlüğü,"Belediyeye iletmek istiyorum: Yeni durak talep ediyoruz, otobüs çok uzak duruyor. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Ruhsat ve Denetim Müdürlüğü,"Belediyeye iletmek istiyorum: Denetim raporu paylaşılmadı, bilgi almak istiyorum. Bu konuda ivedilikle işlem yapılması bekleniyor."
Fen İşleri Müdürlüğü,"Aydınlatma direği haftalardır yanmıyor, sokak geceleri karanlık oluyor. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Zabıta Müdürlüğü,"Merhaba, Kamu düzenini bozan kalabalıklar için denetim istiyoruz. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Su ve Kanalizasyon Müdürlüğü,"Merhaba, Yağmur sonrası rögarlar taştı, yollarda su birikti. Gerekli kontrollerin yapılmasını rica ediyoruz."
Zabıta Müdürlüğü,"Merhaba, Kamu düzenini bozan kalabalıklar için denetim istiyoruz. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Fen İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Rögar kapakları açık bırakılmış, çocuklar için ciddi tehlike oluşturuyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Ruhsat ve Denetim Müdürlüğü,"Sayın yetkili, Denetim raporu paylaşılmadı, bilgi almak istiyorum. Komşularla birlikte imza toplayarak şikayet oluşturduk."
Bilgi İşlem Müdürlüğü,"Belediyeye iletmek istiyorum: Randevu sistemine giriş yapılamıyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Veteriner İşleri Müdürlüğü,Belediyeye iletmek istiyorum: Mahallemizde başıboş köpekler çocukları korkutuyor. Komşularla birlikte imza toplayarak şikayet oluşturduk.
Sosyal Yardım İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Gıda yardımı başvurum reddedildi, nedenini öğrenemiyorum. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Bilgi İşlem Müdürlüğü,"Sayın yetkili, Randevu sistemine giriş yapılamıyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Sosyal Yardım İşleri Müdürlüğü,Engelli kardeşim için destek hizmetlerinden yararlanmak istiyoruz. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi.
Ulaşım Hizmetleri Müdürlüğü,"Belediyeye iletmek istiyorum: Toplu taşıma saatleri yetersiz, işe geç kalıyoruz. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Ruhsat ve Denetim Müdürlüğü,"Belediyeye iletmek istiyorum: Denetim raporu paylaşılmadı, bilgi almak istiyorum. Sürekli ertelenen bu sorun artık kronik hale geldi."
Veteriner İşleri Müdürlüğü,"Sokakta yaralı bir köpek var, müdahale edilmesini istiyoruz. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Hukuk İşleri Müdürlüğü,"Merhaba, Hukuki destek almak istiyorum ama ulaşamıyorum. Bu konuda ivedilikle işlem yapılması bekleniyor."
Hukuk İşleri Müdürlüğü,"Sayın yetkili, Belediyeden gelen cezaya itiraz etmek istiyorum, bilgi verilmiyor. Komşularla birlikte imza toplayarak şikayet oluşturduk."
İmar ve Şehircilik Müdürlüğü,Yeni ruhsat alım süreci hakkında bilgi alamıyoruz. Bu konuda ivedilikle işlem yapılması bekleniyor.
Sosyal Yardım İşleri Müdürlüğü,"Kış ayında yakacak yardımı yapılmadı, mağdur durumdayız. Komşularla birlikte imza toplayarak şikayet oluşturduk."
Bilgi İşlem Müdürlüğü,Belediyeye iletmek istiyorum: Mobil uygulama üzerinden şikayet gönderilemiyor. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi.
Park ve Bahçeler Müdürlüğü,"Merhaba, Ağaçların dalları elektrik tellerine temas ediyor. Yetkili ekiplerin acilen müdahale etmesi gerekiyor."
Kültür ve Sosyal İşler Müdürlüğü,Belediyeye iletmek istiyorum: Etkinliklerin duyurusu zamanında yapılmıyor. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı.
Park ve Bahçeler Müdürlüğü,"Merhaba, Çimler uzun süredir biçilmiyor, park bakımsız halde. Yetkili ekiplerin acilen müdahale etmesi gerekiyor."
Hukuk İşleri Müdürlüğü,"Merhaba, Hukuki destek almak istiyorum ama ulaşamıyorum. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Hukuk İşleri Müdürlüğü,"Merhaba, Dava süreciyle ilgili bilgi talep ettim, dönüş olmadı. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
İmar ve Şehircilik Müdürlüğü,"Yapı izni olmadan balkon kapatılmış, görüntü kirliliği oluştu. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
İnsan Kaynakları ve Eğitim Müdürlüğü,Belediyede eğitim seminerleri artırılmalı. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi.
Fen İşleri Müdürlüğü,"Sayın yetkili, Aydınlatma direği haftalardır yanmıyor, sokak geceleri karanlık oluyor. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Su ve Kanalizasyon Müdürlüğü,"Merhaba, Yağmur sonrası rögarlar taştı, yollarda su birikti. Gerekli kontrollerin yapılmasını rica ediyoruz."
Ruhsat ve Denetim Müdürlüğü,"Merhaba, Yan binadaki kafe ruhsatsız çalışıyor. Bu konuda ivedilikle işlem yapılması bekleniyor."
Veteriner İşleri Müdürlüğü,"Merhaba, Hayvan barınağındaki şartlar çok kötü, denetim yapılmalı. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Temizlik İşleri Müdürlüğü,"Merhaba, Çöp arabası saatinde gelmediği için hayvanlar çöpleri dağıttı. Gerekli kontrollerin yapılmasını rica ediyoruz."
İnsan Kaynakları ve Eğitim Müdürlüğü,Belediyeye iletmek istiyorum: Belediye çalışanı vatandaşa karşı saygısız davrandı. Sürekli ertelenen bu sorun artık kronik hale geldi.
Fen İşleri Müdürlüğü,"Merhaba, Aydınlatma direği haftalardır yanmıyor, sokak geceleri karanlık oluyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Park ve Bahçeler Müdürlüğü,"Belediyeye iletmek istiyorum: Park içi aydınlatmalar çalışmıyor, gece güvenli değil. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Mali Hizmetler Müdürlüğü,"Merhaba, Geçmiş borç bilgilerine ulaşamıyorum. Gerekli kontrollerin yapılmasını rica ediyoruz."
Çevre Koruma ve Kontrol Müdürlüğü,"Sayın yetkili, Çöp konteynerleri dezenfekte edilmiyor, sinek artışı var. Sürekli ertelenen bu sorun artık kronik hale geldi."
Park ve Bahçeler Müdürlüğü,"Sayın yetkili, Mahalle parkındaki kaydırak kırılmış, çocuklar yaralanabilir. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
İnsan Kaynakları ve Eğitim Müdürlüğü,"Merhaba, Personel sayısı yetersiz olduğu için işlemler çok yavaş ilerliyor. Sürekli ertelenen bu sorun artık kronik hale geldi."
